4,2,8-54-7876-7-5-3-13-2-125,N,Y,6-4-234,N,N,1,Y,Y,8,Y,Y,6,Y,Y
4,2,876-7-5-2-12-3135-8-54-7,N,N,6-4-324,N,Y,1,Y,Y,8,Y,Y,6,Y,Y
4,2,6-7-5-313-2-124-7-8-5-234,N,N,76-45-8,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,6-7-5-2-13-234-7-8-5-3-124,N,N,76-45-8,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-78-54-7-5-2-12-3135,N,N,6-4-324,N,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,76-4-21257-4-3-13-235-8,N,Y,6-7-8-54,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,7-4-2346-7-8-5-212-3135,N,N,76-45-8,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,87-45-876-7-5-313-2-125,N,N,6-4-234,N,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,876-7-54-78-5-3-13-2-125,N,Y,6-4-324,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,76-7-54-7-8-5-312-3-125-8,N,N,6-4-234,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,87-4-312-3-1246-4576-7,N,Y,8-5-235,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-457-4-312-3-1246-7,N,Y,8-5-325,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,6-7-5-234-7-8-5-3-12-3124,N,N,76-45-8,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,7-4-3246-7-8-5-213-2-135,N,Y,76-45-8,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,7-4-23-21346-7-8-5-3125,N,Y,76-45-8,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-4-2-12-31357-4-325,N,N,8-546-7,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,76-4-23-21257-4-3135-8,N,N,6-7-8-54,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,7-4-213576-4-32-3125-8,N,N,6-7-8-54,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,7-4576-7-8-5-3-13-2-125-8,N,N,6-4-234,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,876-4-31357-4-23-2-125,N,Y,8-546-7,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,6-7-5-234-7-8-5-313-2-124,N,N,76-45-8,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,876-4-2-12-3-134-7-546-7,N,Y,8-5-235,N,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-5-3-12-312576-7-87-45,N,N,6-4-234,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-4-312-3-1257-4-235,N,N,8-546-7,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,6-7-8-5-2-124-7-5-32-3-134,N,N,76-45-8,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,87-4-3246-7-5-3-13-2-125,N,N,76-45-8,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,876-457-4-212-3-1346-7,N,Y,8-5-235,N,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,87-45-876-7-5-3-12-3125,N,Y,6-4-324,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,87-4-3-13-2-1246-7-5-235,N,N,76-45-8,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,7-4576-7-8-5-2-13-2135-8,N,Y,6-4-234,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,7-4-2346-7-5-312-3-125-8,N,Y,876-45,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,7-4-31246-7-5-213-235-8,N,Y,876-45,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,8-54-7-876-7-5-312-3-125,N,Y,6-4-324,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,8-54-7876-7-5-3-13-2125,N,Y,6-4-234,N,Y,1,Y,Y,8,Y,Y,6,Y,Y
4,2,7-4-21346-7-5-32-3125-8,N,Y,876-45,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-7-54-6-4-212-3-134-7,N,Y,8-5-235,N,Y,1,Y,Y,8,Y,Y,6,Y,Y
4,2,876-7-546-4-3-13-2124-7,N,N,8-5-325,N,Y,1,Y,Y,8,Y,Y,6,Y,Y
4,2,6-7-5-213-2-134-7-8-5-324,N,N,76-45-8,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,87-4-212-3-1346-7-54-6-7,N,Y,8-5-235,N,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,76-7-54-6-4-212-3134-7-8,N,N,8-5-235,N,N,1,Y,Y,8,Y,Y,6,Y,Y
4,2,8-5-3-13-2-12576-7-8-54-7,N,Y,6-4-324,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,76-7-54-7-8-5-3-13-2125-8,N,N,6-4-234,N,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,7-45-876-7-8-5-312-3-125,N,N,6-4-234,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,7-4576-4-2-12-31346-7-8,N,Y,8-5-325,N,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,87-45-876-7-5-2-13-2135,N,N,6-4-324,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,76-457-4-313-21246-7-8,N,N,8-5-325,N,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,76-4-212-3-134-7-5-235-8,N,Y,6-7-8-54,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,76-4-234-7-5-313-2125-8,N,N,6-7-8-54,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,76-4-325-87-4-2-12-3-135,N,Y,6-7-8-54,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,6-7-5-234-7-8-5-3-13-2-124,N,Y,76-45-8,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,87-4-212576-4-313-235,N,N,8-546-7,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,87-458-5-313-212576-7,N,N,6-4-324,N,N,1,Y,Y,8,Y,Y,6,Y,Y
4,2,8-5-23-21357-4-31246-7,N,Y,876-45,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,7-4-32-313576-4-2-125-8,N,Y,6-7-8-54,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,87-4-3-13-2-124-6-4576-7,N,Y,8-5-325,N,N,1,Y,Y,8,Y,Y,6,Y,Y
4,2,87-45-876-7-5-3-13-2-125,N,N,6-4-234,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,8-5-3-13-212576-4-324-7,N,Y,6-7-8-54,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,8-5-2-12-31357-4-3246-7,N,Y,876-45,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,76-7-87-45-8-5-312-3-125,N,N,6-4-324,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,6-7-5-3134-7-8-5-23-2-124,N,Y,76-45-8,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,876-4-3257-4-212-3135,N,Y,8-546-7,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,87-4-212-32576-4-3135,N,N,8-546-7,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,8-5-3-13-212576-4-234-7,N,Y,6-7-8-54,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,8-5-2346-7-8-5-313-2-124-6-7,N,N,7-45,Y,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,876-4-324-7-546-78-5-2-135,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-4-313-235-8-5-2-1246-7,N,N,7-45,Y,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,76-4-32-31246-7-8-5-2135-8,N,Y,7-45,Y,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-4-324-7-5-3-125-8-546-7,N,N,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,8-5-2-1246-7-8-5-32-3134-6-7,N,Y,7-45,Y,N,1,Y,Y,8,Y,N,6,Y,N
4,2,876-45-8-5-31257-4-2346-7,N,Y,2-3-1,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,8-546-7-8-5-23576-4-2134-7,N,N,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-4-23-21258-5-3-1346-7,N,N,7-45,Y,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-54-6-4-234-7876-7-5-3125,N,N,2-3-1,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-7-5-3-124-6-45-8-5-234-7,N,Y,2-31,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,8-546-7876-4-2134-7-5-325,N,N,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,8-5-23576-4-3-1246-7-8-54-7,N,Y,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,8-54-6-4-32587-4-2-13576-7,N,Y,2-3-1,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,76-7-87-4-325-8-546-4-2-135,N,Y,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-78-5-324-7-5-2-134-6-45,N,Y,2-3-1,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,87-4-3-125-876-7-5-324-6-45,N,Y,2-31,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,876-7-5-2134-6-45-87-4-235,N,Y,2-31,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,876-7-5-325-87-4-2-1346-45,N,N,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,76-4-2-135-8-54-7-5-2346-7-8,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,87-4576-78-5-2134-6-4-235,N,Y,2-31,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,76-7-54-6-4-234-7-8-5-3125-8,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,76-7-87-4-21346-45-8-5-235,N,N,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,8-546-7-8-5-2357-4-3124-6-7,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-4-3246-78-5-212-3-135,N,Y,7-45,Y,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,76-4-234-7-8-546-7-5-3-125-8,N,Y,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,8-5-3134-6-7-8-5-212-3246-7,N,N,7-45,Y,N,1,Y,Y,8,Y,N,6,Y,N
4,2,8-5-31257-4-324-6-7-8-546-7,N,N,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-78-54-7-5-3-1246-4-325,N,N,2-31,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,76-7-87-4-2134-6-45-8-5-325,N,N,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,8-5-3-12576-4-3246-7-8-54-7,N,N,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,8-5-312576-4-3246-7-87-45,N,N,2-3-1,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,8-546-7876-4-3-1257-4-235,N,N,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,76-4-324-7-5-2-135-8-546-7-8,N,N,2-3-1,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,8-5-324-6-7-546-7-87-4-3-125,N,Y,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,876-7-54-6-4-2135-8-5-234-7,N,Y,2-31,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-4-21258-5-32-3-1346-7,N,N,7-45,Y,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,76-7-5-234-7-8-546-4-2-135-8,N,N,2-3-1,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,76-4-235-8-546-7-87-4-3-125,N,N,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,87-458-5-324-6-4-312576-7,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-457-4-2358-5-2-1346-7,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,7-4-31246-7-5-235-8-54-6-7-8,N,N,2-3-1,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,8-5-324-7-8-5-2-1346-4576-7,N,N,2-3-1,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,8-5-2346-7-876-457-4-2135,N,Y,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,76-7-8-5-32-3-134-6-4-2-125-8,N,Y,7-45,Y,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,8-5-3246-7-8-5-213-2-134-6-7,N,N,7-45,Y,Y,1,Y,N,8,Y,N,6,Y,N
4,2,7-4576-7-8-5-2346-4-2135-8,N,N,2-31,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,87-458-5-2346-7-5-3124-6-7,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,8-5-21346-7-87-4-23576-45,N,Y,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,76-4-3246-7-54-7-8-5-3-125-8,N,N,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,8-5-31246-4576-7-87-4-325,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,76-7-87-4-324-6-45-8-5-3125,N,Y,2-3-1,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,76-7-87-4-325-8-54-6-4-2135,N,N,2-31,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,87-4-3-124-6-45-8-5-32576-7,N,N,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,76-4-325-8-5-313-2-1246-7-8,N,N,7-45,Y,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,76-7-8-54-7-5-234-6-4-2-135-8,N,Y,2-3-1,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,8-5-2-1246-7876-4-32-3-135,N,Y,7-45,Y,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,76-7-87-4-3246-45-8-5-2-135,N,Y,2-3-1,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-7-54-6-4-325-8-5-3124-7,N,Y,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-7-5-2346-45-87-4-2-135,N,N,2-3-1,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,876-45-8-5-3-1246-7-5-234-7,N,Y,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,76-4-2-12-325-8-5-3-1346-7-8,N,Y,7-45,Y,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-5-32-3-124-6-7-8-5-2-1346-7,N,N,7-45,Y,Y,1,Y,N,8,Y,N,6,Y,N
4,2,7-4-324-6-7-8-546-7-5-2135-8,N,Y,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,76-7-8-5-313-21246-4-325-8,N,Y,7-45,Y,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,8-546-4-2-13576-7-87-4-325,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,87-4-3-12576-45-8-5-3246-7,N,Y,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,76-45-87-4-2346-7-8-5-2135,N,N,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-7-546-4-234-78-5-3-125,N,N,2-31,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,76-4-2346-7-5-3-125-8-54-7-8,N,N,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,8-5-213576-7-87-4-324-6-45,N,Y,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-78-5-234-7-5-3-1246-45,N,N,2-31,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,8-54-7876-4-2346-7-5-2135,N,Y,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,876-7-5-325-87-4-2-134-6-45,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,876-4-3125-8-54-7-5-3246-7,N,Y,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,87-4-325-8-5-3124-6-7-546-7,N,Y,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,876-45-87-4-3246-7-5-3-125,N,N,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,8-5-212-31346-7-8-5-324-6-7,N,Y,7-45,Y,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,76-4-3246-7-54-7-8-5-2135-8,N,Y,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-45-8-5-2357-4-21346-7,N,N,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,876-78-5-234-6-457-4-2135,N,Y,2-31,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,8-5-3246-4-312576-7-8-54-7,N,N,2-3-1,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,8-54-6-7-5-2346-787-4-2135,N,N,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,8-5-3-12576-4-234-7-8-546-7,N,Y,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,76-4-2346-7-8-5-2-12-3-135-8,N,N,7-45,Y,N,1,Y,Y,8,Y,N,6,Y,N
4,2,876-4-21357-4-325-8-546-7,N,Y,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,876-4-2358-546-7-5-2134-7,N,N,2-31,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,876-7-5-3246-4-3125-8-54-7,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,8-5-325876-4-313-2-1246-7,N,Y,7-45,Y,N,1,Y,Y,8,Y,N,6,Y,N
4,2,76-4-2346-7-8-54-7-5-2-135-8,N,N,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-7-546-4-2358-5-2-134-7,N,Y,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-457-4-3246-78-5-3-125,N,N,2-31,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,76-4-313-21246-7-8-5-235-8,N,N,7-45,Y,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,8-546-7876-4-3124-7-5-325,N,Y,2-3-1,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,8-5-23-2-1246-7-876-4-3-135,N,Y,7-45,Y,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,76-7-87-4-235-8-5-2-1346-45,N,Y,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,87-4-234-6-45-876-7-5-3125,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,876-4-2346-7-5-3-125-8-54-7,N,Y,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,8-54-6-4-2-134-7-8-5-23576-7,N,N,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,876-7-5-324-78-5-2-1346-45,N,N,2-3-1,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,876-7-54-78-5-2-134-6-4-235,N,Y,2-3-1,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,7-45-876-4-3246-7-8-5-2-135,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,8-5-2-13576-7-8-54-6-4-234-7,N,N,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,87-4-2135-876-7-54-6-4-325,N,Y,2-31,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,7-4-3246-4576-7-8-5-3125-8,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,8-5-325876-4-213-2-1346-7,N,Y,7-45,Y,Y,1,Y,N,8,Y,N,6,Y,N
4,2,76-7-8-5-3-13-2124-6-4-325-8,N,N,7-45,Y,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,76-7-54-7-8-5-3246-4-3-125-8,N,N,2-31,N,N,1,Y,N,8,Y,N,6,Y,Y
4,2,8-54-7-876-4-21346-7-5-235,N,N,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,87-45-8-5-2-134-6-7-5-3246-7,N,Y,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,8-54-7-8-5-312576-4-2346-7,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,87-4-3258-5-31246-7-54-6-7,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,7-4-3124-6-7-5-325-8-546-7-8,N,Y,2-3-1,N,Y,1,Y,N,8,Y,Y,6,Y,N
4,2,76-7-8-5-2124-6-4-3-13-235-8,N,N,7-45,Y,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,76-4-235-8-54-7-5-2-1346-7-8,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,N
4,2,87-4-324-6-7-546-78-5-3125,N,N,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,N
4,2,876-78-5-2-1357-4-324-6-45,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,876-78-5-2357-4-2-1346-45,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,8-546-4-324-7-876-7-5-3-125,N,Y,2-31,N,Y,1,Y,N,8,Y,Y,6,Y,Y
4,2,876-7-5-235-87-4-2-1346-45,N,Y,2-3-1,N,Y,1,Y,N,8,Y,N,6,Y,Y
4,2,76-7-8-5-234-6-4-212-3135-8,N,Y,7-45,Y,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,876-7-5-31246-4-325-8-54-7,N,N,2-3-1,N,N,1,Y,N,8,Y,Y,6,Y,Y
4,2,8-5-3-134-6-4-2-12-32576-7,N,N,87-45,N,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,876-4-3-13-2125-87-4-235,N,Y,6-7-54,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,76-7-5-21246-4-3-13-235-8,N,Y,87-45,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,8-5-2-124-7-8-5-32-31346-7,N,N,76-45,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,876-4-21258-5-3-13-234-7,N,Y,6-7-54,N,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-5-213-235876-4-3124-7,N,N,6-7-54,N,N,1,Y,N,8,Y,N,6,Y,N
4,2,8-5-212-31346-7-5-324-6-7,N,N,87-45,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,87-4-32-3-135-8-5-21246-7,N,Y,76-45,N,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-5-3-12-3124-6-7-5-2346-7,N,Y,87-45,N,N,1,Y,N,8,Y,N,6,Y,N
4,2,876-4-2-125-8-5-32-3134-7,N,Y,6-7-54,N,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-5-2-12-3246-7-87-4-3135,N,Y,76-45,N,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,76-7-5-2-12-3246-4-3-135-8,N,N,87-45,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,76-4-212-3-1346-7-5-325-8,N,N,87-45,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,7-4-2346-7-8-5-2-12-3135-8,N,N,76-45,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,876-4-324-78-5-313-2125,N,Y,6-7-54,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,87-4-23-2-125-876-4-3135,N,N,6-7-54,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,76-7-8-5-313-2346-4-2-125,N,Y,7-45-8,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,8-5-3-13-2-1246-7-87-4-325,N,N,76-45,N,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,6-7-5-212-3134-6-7-8-5-324,N,N,7-45-8,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,8-5-212-324-7-8-5-31346-7,N,Y,76-45,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,76-7-8-5-313-2-124-6-4-325,N,Y,7-45-8,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,8-5-23587-4-3-13-21246-7,N,N,76-45,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,876-4-234-78-5-3-12-3125,N,N,6-7-54,N,N,1,Y,N,8,Y,N,6,Y,N
4,2,8-5-3246-7-87-4-313-2125,N,N,76-45,N,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-5-3-12-312576-4-2346-7,N,N,87-45,N,N,1,Y,N,8,Y,N,6,Y,N
4,2,76-7-5-2-12-3134-6-4-235-8,N,Y,87-45,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,8-5-3246-7-5-212-3-134-6-7,N,Y,87-45,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,8-5-212-324-7876-4-3135,N,N,6-7-54,N,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-5-23-21346-7-8-5-3124-7,N,Y,76-45,N,N,1,Y,N,8,Y,N,6,Y,N
4,2,8-5-23-2-124-7-8-5-31346-7,N,N,76-45,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,8-5-32-31346-7-8-5-2124-7,N,Y,76-45,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,76-4-3-124-7-8-5-23-2-135-8,N,N,6-7-54,N,N,1,Y,N,8,Y,N,6,Y,N
4,2,76-7-5-3-1346-4-2-12-325-8,N,N,87-45,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,876-7-5-3-134-6-4-23-2-125,N,N,7-45-8,N,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,876-4-3246-7-5-3-13-2-125,N,Y,7-45-8,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,8-5-31246-7-8-5-213-234-7,N,Y,76-45,N,N,1,Y,N,8,Y,N,6,Y,N
4,2,6-7-5-2124-6-7-8-5-32-3134,N,Y,7-45-8,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,876-4-325-87-4-2-13-2135,N,Y,6-7-54,N,N,1,Y,N,8,Y,N,6,Y,N
4,2,8-5-23-21246-787-4-3135,N,N,76-45,N,N,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-5-32-3-134-6-4-2-12576-7,N,N,87-45,N,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,87-4-3-135-876-4-23-2125,N,N,6-7-54,N,Y,1,Y,Y,8,Y,N,6,Y,N
4,2,7-4-235-8-5-212-3-1346-7-8,N,Y,76-45,N,Y,1,Y,Y,8,Y,Y,6,Y,N
4,2,8-5-2346-4-2-12-313576-7,N,Y,87-45,N,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,8-5-23587-4-3-13-2-1246-7,N,Y,76-45,N,N,1,Y,Y,8,Y,N,6,Y,N
4,2,87-4-3125-876-4-23-2135,N,Y,6-7-54,N,N,1,Y,N,8,Y,N,6,Y,N
4,2,76-7-5-2-12-3246-4-3135-8,N,Y,87-45,N,N,1,Y,Y,8,Y,N,6,Y,Y
4,2,8-5-313-234-6-4-2-12576-7,N,Y,87-45,N,Y,1,Y,Y,8,Y,N,6,Y,Y
4,2,7-4-313-2125-8-5-3246-7-8,N,N,76-45,N,Y,1,Y,Y,8,Y,Y,6,Y,N
